sport,level,respondent_type,model,participant_id,image,image_file,iteration,pred_cell,pred_row,pred_col,gt_cells,correct,parse_failed,is_control,in_human_set
basketball,,human,,3,53,53,1,B5,2,5,C4;C5;D4;D5,False,False,False,True
basketball,,human,,3,53,53,2,B4,2,4,C4;C5;D4;D5,False,False,False,True
basketball,,human,,3,53,53,3,C5,3,5,C4;C5;D4;D5,True,False,False,True
basketball,,human,,3,13,13,1,C5,3,5,D3,False,False,False,True
basketball,,human,,3,13,13,2,B5,2,5,D3,False,False,False,True
basketball,,human,,3,13,13,3,B6,2,6,D3,False,False,False,True
basketball,,human,,3,46,46,1,D6,4,6,D5;D6,True,False,False,True
basketball,,human,,3,46,46,2,E6,5,6,D5;D6,False,False,False,True
basketball,,human,,3,46,46,3,C5,3,5,D5;D6,False,False,False,True
basketball,,human,,3,16,16,1,D3,4,3,A6;A7;B6;B7,False,False,False,True
basketball,,human,,3,16,16,2,D4,4,4,A6;A7;B6;B7,False,False,False,True
basketball,,human,,3,16,16,3,C4,3,4,A6;A7;B6;B7,False,False,False,True
basketball,,human,,3,80,80,1,D5,4,5,E5;E6,False,False,False,True
basketball,,human,,3,80,80,2,E5,5,5,E5;E6,True,False,False,True
basketball,,human,,3,80,80,3,E6,5,6,E5;E6,True,False,False,True
basketball,,human,,3,83,83,1,A6,1,6,A5,False,False,False,True
basketball,,human,,3,83,83,2,B6,2,6,A5,False,False,False,True
basketball,,human,,3,83,83,3,B6,2,6,A5,False,False,False,True
basketball,,human,,3,64,64,1,B8,2,8,B7;B8;C7;C8,True,False,False,True
basketball,,human,,3,64,64,2,B9,2,9,B7;B8;C7;C8,False,False,False,True
basketball,,human,,3,64,64,3,A9,1,9,B7;B8;C7;C8,False,False,False,True
basketball,,human,,3,82,82,1,E4,5,4,D4;D5;E4;E5,True,False,False,True
basketball,,human,,3,82,82,2,E5,5,5,D4;D5;E4;E5,True,False,False,True
basketball,,human,,3,82,82,3,D5,4,5,D4;D5;E4;E5,True,False,False,True
basketball,,human,,3,2,2,1,D5,4,5,B6;C6,False,False,False,True
basketball,,human,,3,2,2,2,D6,4,6,B6;C6,False,False,False,True
basketball,,human,,3,2,2,3,C6,3,6,B6;C6,True,False,False,True
basketball,,human,,3,48,48,1,B6,2,6,A5;A6;B5;B6,True,False,False,True
basketball,,human,,3,48,48,2,A6,1,6,A5;A6;B5;B6,True,False,False,True
basketball,,human,,3,48,48,3,A5,1,5,A5;A6;B5;B6,True,False,False,True
basketball,,human,,3,42,42,1,D5,4,5,D5,True,False,False,True
basketball,,human,,3,42,42,2,D6,4,6,D5,False,False,False,True
basketball,,human,,3,42,42,3,E5,5,5,D5,False,False,False,True
basketball,,human,,3,84,84,1,B6,2,6,B5;B6,True,False,False,True
basketball,,human,,3,84,84,2,C6,3,6,B5;B6,False,False,False,True
basketball,,human,,3,84,84,3,D5,4,5,B5;B6,False,False,False,True
basketball,,human,,3,29,29,1,C6,3,6,A5,False,False,False,True
basketball,,human,,3,29,29,2,B6,2,6,A5,False,False,False,True
basketball,,human,,3,29,29,3,C5,3,5,A5,False,False,False,True
basketball,,human,,3,51,51,1,A5,1,5,A5;A6;B5;B6,True,False,False,True
basketball,,human,,3,51,51,2,A6,1,6,A5;A6;B5;B6,True,False,False,True
basketball,,human,,3,51,51,3,B5,2,5,A5;A6;B5;B6,True,False,False,True
basketball,,human,,3,45,45,1,B5,2,5,B5;B6,True,False,False,True
basketball,,human,,3,45,45,2,A5,1,5,B5;B6,False,False,False,True
basketball,,human,,3,45,45,3,C5,3,5,B5;B6,False,False,False,True
basketball,,human,,3,67,67,1,A7,1,7,A7,True,False,False,True
basketball,,human,,3,67,67,2,B7,2,7,A7,False,False,False,True
basketball,,human,,3,67,67,3,B6,2,6,A7,False,False,False,True
basketball,,human,,3,60,60,1,C5,3,5,A5,False,False,False,True
basketball,,human,,3,60,60,2,D5,4,5,A5,False,False,False,True
basketball,,human,,3,60,60,3,D5,4,5,A5,False,False,False,True
basketball,,human,,3,3,3,1,B5,2,5,B5;B6,True,False,False,True
basketball,,human,,3,3,3,2,A6,1,6,B5;B6,False,False,False,True
basketball,,human,,3,3,3,3,B6,2,6,B5;B6,True,False,False,True
basketball,,human,,3,57,57,1,B5,2,5,B6;B7,False,False,False,True
basketball,,human,,3,57,57,2,B6,2,6,B6;B7,True,False,False,True
basketball,,human,,3,57,57,3,C5,3,5,B6;B7,False,False,False,True
basketball,,human,,3,7,7,1,D6,4,6,E5,False,False,False,True
basketball,,human,,3,7,7,2,D5,4,5,E5,False,False,False,True
basketball,,human,,3,7,7,3,E5,5,5,E5,True,False,False,True
basketball,,human,,3,36,36,1,B5,2,5,A5,False,False,False,True
basketball,,human,,3,36,36,2,A5,1,5,A5,True,False,False,True
basketball,,human,,3,36,36,3,B4,2,4,A5,False,False,False,True
basketball,,human,,3,50,50,1,C5,3,5,D6;D7,False,False,False,True
basketball,,human,,3,50,50,2,D6,4,6,D6;D7,True,False,False,True
basketball,,human,,3,50,50,3,C6,3,6,D6;D7,False,False,False,True
basketball,,human,,3,40,40,1,B4,2,4,A4,False,False,False,True
basketball,,human,,3,40,40,2,B5,2,5,A4,False,False,False,True
basketball,,human,,3,40,40,3,C4,3,4,A4,False,False,False,True
basketball,,human,,3,1,1,1,D6,4,6,A7;A8;B7;B8,False,False,False,True
basketball,,human,,3,1,1,2,C6,3,6,A7;A8;B7;B8,False,False,False,True
basketball,,human,,3,1,1,3,D5,4,5,A7;A8;B7;B8,False,False,False,True
basketball,,human,,3,61,61,1,D9,4,9,E8;F8,False,False,False,True
basketball,,human,,3,61,61,2,D8,4,8,E8;F8,False,False,False,True
basketball,,human,,3,61,61,3,E8,5,8,E8;F8,True,False,False,True
basketball,,human,,3,22,22,1,B5,2,5,A7,False,False,False,True
basketball,,human,,3,22,22,2,C5,3,5,A7,False,False,False,True
basketball,,human,,3,22,22,3,C6,3,6,A7,False,False,False,True
basketball,,human,,3,24,24,1,A3,1,3,B7;B8;C7;C8,False,False,False,True
basketball,,human,,3,24,24,2,C8,3,8,B7;B8;C7;C8,True,False,False,True
basketball,,human,,3,24,24,3,B8,2,8,B7;B8;C7;C8,True,False,False,True
basketball,,human,,3,35,35,1,D6,4,6,D6,True,False,False,True
basketball,,human,,3,35,35,2,D5,4,5,D6,False,False,False,True
basketball,,human,,3,35,35,3,E6,5,6,D6,False,False,False,True
basketball,,human,,3,65,65,1,C5,3,5,A5;A6;B5;B6,False,False,False,True
basketball,,human,,3,65,65,2,C6,3,6,A5;A6;B5;B6,False,False,False,True
basketball,,human,,3,65,65,3,C6,3,6,A5;A6;B5;B6,False,False,False,True
basketball,,human,,4,53,53,1,D5,4,5,C4;C5;D4;D5,True,False,False,True
basketball,,human,,4,53,53,2,E5,5,5,C4;C5;D4;D5,False,False,False,True
basketball,,human,,4,53,53,3,C5,3,5,C4;C5;D4;D5,True,False,False,True
basketball,,human,,4,13,13,1,D4,4,4,D3,False,False,False,True
basketball,,human,,4,13,13,2,D3,4,3,D3,True,False,False,True
basketball,,human,,4,13,13,3,C4,3,4,D3,False,False,False,True
basketball,,human,,4,83,83,1,B6,2,6,A5,False,False,False,True
basketball,,human,,4,83,83,2,B5,2,5,A5,False,False,False,True
basketball,,human,,4,83,83,3,A6,1,6,A5,False,False,False,True
basketball,,human,,4,50,50,1,D7,4,7,D6;D7,True,False,False,True
basketball,,human,,4,50,50,2,C7,3,7,D6;D7,False,False,False,True
basketball,,human,,4,50,50,3,D5,4,5,D6;D7,False,False,False,True
basketball,,human,,4,25,25,1,E9,5,9,D10;D9;E10;E9,True,False,False,True
basketball,,human,,4,25,25,2,F9,6,9,D10;D9;E10;E9,False,False,False,True
basketball,,human,,4,25,25,3,E10,5,10,D10;D9;E10;E9,True,False,False,True
basketball,,human,,4,27,27,1,D5,4,5,C5;C6;D5;D6,True,False,False,True
basketball,,human,,4,27,27,2,D6,4,6,C5;C6;D5;D6,True,False,False,True
basketball,,human,,4,27,27,3,C6,3,6,C5;C6;D5;D6,True,False,False,True
basketball,,human,,4,15,15,1,F6,6,6,E6;E7;F6;F7,True,False,False,True
basketball,,human,,4,15,15,2,F5,6,5,E6;E7;F6;F7,False,False,False,True
basketball,,human,,4,15,15,3,E6,5,6,E6;E7;F6;F7,True,False,False,True
basketball,,human,,4,61,61,1,E7,5,7,E8;F8,False,False,False,True
basketball,,human,,4,61,61,2,D7,4,7,E8;F8,False,False,False,True
basketball,,human,,4,61,61,3,E8,5,8,E8;F8,True,False,False,True
basketball,,human,,4,35,35,1,D7,4,7,D6,False,False,False,True
basketball,,human,,4,35,35,2,E6,5,6,D6,False,False,False,True
basketball,,human,,4,35,35,3,D6,4,6,D6,True,False,False,True
basketball,,human,,4,26,26,1,C5,3,5,C5;C6,True,False,False,True
basketball,,human,,4,26,26,2,D5,4,5,C5;C6,False,False,False,True
basketball,,human,,4,26,26,3,E5,5,5,C5;C6,False,False,False,True
basketball,,human,,4,57,57,1,C7,3,7,B6;B7,False,False,False,True
basketball,,human,,4,57,57,2,C6,3,6,B6;B7,False,False,False,True
basketball,,human,,4,57,57,3,B6,2,6,B6;B7,True,False,False,True
basketball,,human,,4,80,80,1,D4,4,4,E5;E6,False,False,False,True
basketball,,human,,4,80,80,2,D5,4,5,E5;E6,False,False,False,True
basketball,,human,,4,80,80,3,E6,5,6,E5;E6,True,False,False,True
basketball,,human,,4,64,64,1,D6,4,6,B7;B8;C7;C8,False,False,False,True
basketball,,human,,4,64,64,2,E6,5,6,B7;B8;C7;C8,False,False,False,True
basketball,,human,,4,64,64,3,C6,3,6,B7;B8;C7;C8,False,False,False,True
basketball,,human,,4,12,12,1,E4,5,4,C3;C4;D3;D4,False,False,False,True
basketball,,human,,4,12,12,2,E5,5,5,C3;C4;D3;D4,False,False,False,True
basketball,,human,,4,12,12,3,F4,6,4,C3;C4;D3;D4,False,False,False,True
basketball,,human,,4,40,40,1,B4,2,4,A4,False,False,False,True
basketball,,human,,4,40,40,2,C4,3,4,A4,False,False,False,True
basketball,,human,,4,40,40,3,C5,3,5,A4,False,False,False,True
basketball,,human,,4,30,30,1,E6,5,6,D4;D5,False,False,False,True
basketball,,human,,4,30,30,2,D6,4,6,D4;D5,False,False,False,True
basketball,,human,,4,30,30,3,F6,6,6,D4;D5,False,False,False,True
basketball,,human,,4,51,51,1,B5,2,5,A5;A6;B5;B6,True,False,False,True
basketball,,human,,4,51,51,2,A5,1,5,A5;A6;B5;B6,True,False,False,True
basketball,,human,,4,51,51,3,B6,2,6,A5;A6;B5;B6,True,False,False,True
basketball,,human,,4,54,54,1,B5,2,5,B4;B5;C4;C5,True,False,False,True
basketball,,human,,4,54,54,2,B6,2,6,B4;B5;C4;C5,False,False,False,True
basketball,,human,,4,54,54,3,C5,3,5,B4;B5;C4;C5,True,False,False,True
basketball,,human,,4,63,63,1,C5,3,5,A5;B5,False,False,False,True
basketball,,human,,4,63,63,2,C6,3,6,A5;B5,False,False,False,True
basketball,,human,,4,63,63,3,D5,4,5,A5;B5,False,False,False,True
basketball,,human,,4,82,82,1,E4,5,4,D4;D5;E4;E5,True,False,False,True
basketball,,human,,4,82,82,2,F4,6,4,D4;D5;E4;E5,False,False,False,True
basketball,,human,,4,82,82,3,E5,5,5,D4;D5;E4;E5,True,False,False,True
basketball,,human,,4,48,48,1,B6,2,6,A5;A6;B5;B6,True,False,False,True
basketball,,human,,4,48,48,2,A6,1,6,A5;A6;B5;B6,True,False,False,True
basketball,,human,,4,48,48,3,C6,3,6,A5;A6;B5;B6,False,False,False,True
basketball,,human,,4,11,11,1,C6,3,6,B6,False,False,False,True
basketball,,human,,4,11,11,2,B6,2,6,B6,True,False,False,True
basketball,,human,,4,11,11,3,A6,1,6,B6,False,False,False,True
basketball,,human,,4,33,33,1,E6,5,6,D5;D6;E5;E6,True,False,False,True
basketball,,human,,4,33,33,2,D6,4,6,D5;D6;E5;E6,True,False,False,True
basketball,,human,,4,33,33,3,D5,4,5,D5;D6;E5;E6,True,False,False,True
basketball,,human,,4,23,23,1,D7,4,7,C5;C6,False,False,False,True
basketball,,human,,4,23,23,2,E7,5,7,C5;C6,False,False,False,True
basketball,,human,,4,23,23,3,D6,4,6,C5;C6,False,False,False,True
basketball,,human,,4,84,84,1,B6,2,6,B5;B6,True,False,False,True
basketball,,human,,4,84,84,2,A6,1,6,B5;B6,False,False,False,True
basketball,,human,,4,84,84,3,C6,3,6,B5;B6,False,False,False,True
basketball,,human,,4,37,37,1,B6,2,6,A6;A7,False,False,False,True
basketball,,human,,4,37,37,2,B7,2,7,A6;A7,False,False,False,True
basketball,,human,,4,37,37,3,C7,3,7,A6;A7,False,False,False,True
basketball,,human,,4,24,24,1,C8,3,8,B7;B8;C7;C8,True,False,False,True
basketball,,human,,4,24,24,2,B8,2,8,B7;B8;C7;C8,True,False,False,True
basketball,,human,,4,24,24,3,C8,3,8,B7;B8;C7;C8,True,False,False,True
basketball,,human,,4,10,10,1,C6,3,6,A5;B5,False,False,False,True
basketball,,human,,4,10,10,2,C6,3,6,A5;B5,False,False,False,True
basketball,,human,,4,10,10,3,C6,3,6,A5;B5,False,False,False,True
basketball,,human,,4,19,19,1,D6,4,6,C5;C6,False,False,False,True
basketball,,human,,4,19,19,2,C6,3,6,C5;C6,True,False,False,True
basketball,,human,,4,19,19,3,C6,3,6,C5;C6,True,False,False,True
basketball,,human,,4,65,65,1,C5,3,5,A5;A6;B5;B6,False,False,False,True
basketball,,human,,4,65,65,2,B6,2,6,A5;A6;B5;B6,True,False,False,True
basketball,,human,,4,65,65,3,C6,3,6,A5;A6;B5;B6,False,False,False,True
basketball,,human,,4,22,22,1,B6,2,6,A7,False,False,False,True
basketball,,human,,4,22,22,2,B7,2,7,A7,False,False,False,True
basketball,,human,,4,22,22,3,A6,1,6,A7,False,False,False,True
basketball,,human,,4,16,16,1,B7,2,7,A6;A7;B6;B7,True,False,False,True
basketball,,human,,4,16,16,2,C8,3,8,A6;A7;B6;B7,False,False,False,True
basketball,,human,,4,16,16,3,C8,3,8,A6;A7;B6;B7,False,False,False,True
basketball,,human,,4,1,1,1,C8,3,8,A7;A8;B7;B8,False,False,False,True
basketball,,human,,4,1,1,2,B8,2,8,A7;A8;B7;B8,True,False,False,True
basketball,,human,,4,1,1,3,C8,3,8,A7;A8;B7;B8,False,False,False,True
basketball,,human,,4,58,58,1,B6,2,6,A5;A6,False,False,False,True
basketball,,human,,4,58,58,2,B7,2,7,A5;A6,False,False,False,True
basketball,,human,,4,58,58,3,B6,2,6,A5;A6,False,False,False,True
basketball,,human,,4,29,29,1,C6,3,6,A5,False,False,False,True
basketball,,human,,4,29,29,2,B6,2,6,A5,False,False,False,True
basketball,,human,,4,29,29,3,C6,3,6,A5,False,False,False,True
basketball,,human,,4,36,36,1,A5,1,5,A5,True,False,False,True
basketball,,human,,4,36,36,2,A6,1,6,A5,False,False,False,True
basketball,,human,,4,36,36,3,B5,2,5,A5,False,False,False,True
basketball,,human,,4,67,67,1,B7,2,7,A7,False,False,False,True
basketball,,human,,4,67,67,2,A7,1,7,A7,True,False,False,True
basketball,,human,,4,67,67,3,B7,2,7,A7,False,False,False,True
basketball,,human,,4,2,2,1,C5,3,5,B6;C6,False,False,False,True
basketball,,human,,4,2,2,2,C6,3,6,B6;C6,True,False,False,True
basketball,,human,,4,2,2,3,C5,3,5,B6;C6,False,False,False,True
basketball,,human,,4,46,46,1,D5,4,5,D5;D6,True,False,False,True
basketball,,human,,4,46,46,2,D6,4,6,D5;D6,True,False,False,True
basketball,,human,,4,46,46,3,D6,4,6,D5;D6,True,False,False,True
basketball,,human,,4,7,7,1,E5,5,5,E5,True,False,False,True
basketball,,human,,4,7,7,2,E6,5,6,E5,False,False,False,True
basketball,,human,,4,7,7,3,E5,5,5,E5,True,False,False,True
basketball,,human,,4,28,28,1,D6,4,6,D6;E6,True,False,False,True
basketball,,human,,4,28,28,2,D7,4,7,D6;E6,False,False,False,True
basketball,,human,,4,28,28,3,D6,4,6,D6;E6,True,False,False,True
basketball,,human,,4,60,60,1,B5,2,5,A5,False,False,False,True
basketball,,human,,4,60,60,2,C6,3,6,A5,False,False,False,True
basketball,,human,,4,60,60,3,C5,3,5,A5,False,False,False,True
basketball,,human,,4,45,45,1,C6,3,6,B5;B6,False,False,False,True
basketball,,human,,4,45,45,2,B5,2,5,B5;B6,True,False,False,True
basketball,,human,,4,45,45,3,B5,2,5,B5;B6,True,False,False,True
basketball,,human,,4,44,44,1,B5,2,5,A5;B5,True,False,False,True
basketball,,human,,4,44,44,2,B4,2,4,A5;B5,False,False,False,True
basketball,,human,,4,44,44,3,B5,2,5,A5;B5,True,False,False,True
basketball,,human,,4,3,3,1,B5,2,5,B5;B6,True,False,False,True
basketball,,human,,4,3,3,2,B6,2,6,B5;B6,True,False,False,True
basketball,,human,,4,3,3,3,B5,2,5,B5;B6,True,False,False,True
basketball,,human,,4,47,47,1,A6,1,6,A5;A6,True,False,False,True
basketball,,human,,4,47,47,2,A5,1,5,A5;A6,True,False,False,True
basketball,,human,,4,47,47,3,A6,1,6,A5;A6,True,False,False,True
basketball,,human,,4,18,18,1,A3,1,3,A2;A3,True,False,False,True
basketball,,human,,4,18,18,2,A2,1,2,A2;A3,True,False,False,True
basketball,,human,,4,18,18,3,A3,1,3,A2;A3,True,False,False,True
basketball,,human,,4,32,32,1,C6,3,6,B6;C6,True,False,False,True
basketball,,human,,4,32,32,2,B6,2,6,B6;C6,True,False,False,True
basketball,,human,,4,32,32,3,C6,3,6,B6;C6,True,False,False,True
basketball,,human,,4,31,31,1,E7,5,7,D3;D4,False,False,False,True
basketball,,human,,4,31,31,2,E6,5,6,D3;D4,False,False,False,True
basketball,,human,,4,31,31,3,D6,4,6,D3;D4,False,False,False,True
basketball,,human,,4,42,42,1,D6,4,6,D5,False,False,False,True
basketball,,human,,4,42,42,2,E6,5,6,D5,False,False,False,True
basketball,,human,,4,42,42,3,E6,5,6,D5,False,False,False,True
basketball,,human,,5,30,30,1,E6,5,6,D4;D5,False,False,False,True
basketball,,human,,5,30,30,2,F6,6,6,D4;D5,False,False,False,True
basketball,,human,,5,30,30,3,F7,6,7,D4;D5,False,False,False,True
basketball,,human,,5,16,16,1,D4,4,4,A6;A7;B6;B7,False,False,False,True
basketball,,human,,5,16,16,2,D3,4,3,A6;A7;B6;B7,False,False,False,True
basketball,,human,,5,16,16,3,C3,3,3,A6;A7;B6;B7,False,False,False,True
basketball,,human,,5,83,83,1,A6,1,6,A5,False,False,False,True
basketball,,human,,5,83,83,2,B6,2,6,A5,False,False,False,True
basketball,,human,,5,83,83,3,A7,1,7,A5,False,False,False,True
basketball,,human,,5,37,37,1,C6,3,6,A6;A7,False,False,False,True
basketball,,human,,5,37,37,2,B7,2,7,A6;A7,False,False,False,True
basketball,,human,,5,37,37,3,B6,2,6,A6;A7,False,False,False,True
basketball,,human,,5,2,2,1,B5,2,5,B6;C6,False,False,False,True
basketball,,human,,5,2,2,2,B6,2,6,B6;C6,True,False,False,True
basketball,,human,,5,2,2,3,C6,3,6,B6;C6,True,False,False,True
basketball,,human,,5,53,53,1,C5,3,5,C4;C5;D4;D5,True,False,False,True
basketball,,human,,5,53,53,2,D5,4,5,C4;C5;D4;D5,True,False,False,True
basketball,,human,,5,53,53,3,C4,3,4,C4;C5;D4;D5,True,False,False,True
basketball,,human,,5,28,28,1,F3,6,3,D6;E6,False,False,False,True
basketball,,human,,5,28,28,2,D6,4,6,D6;E6,True,False,False,True
basketball,,human,,5,28,28,3,E6,5,6,D6;E6,True,False,False,True
basketball,,human,,5,65,65,1,C6,3,6,A5;A6;B5;B6,False,False,False,True
basketball,,human,,5,65,65,2,C7,3,7,A5;A6;B5;B6,False,False,False,True
basketball,,human,,5,65,65,3,C5,3,5,A5;A6;B5;B6,False,False,False,True
basketball,,human,,5,10,10,1,C6,3,6,A5;B5,False,False,False,True
basketball,,human,,5,10,10,2,C7,3,7,A5;B5,False,False,False,True
basketball,,human,,5,10,10,3,B6,2,6,A5;B5,False,False,False,True
basketball,,human,,5,7,7,1,E6,5,6,E5,False,False,False,True
basketball,,human,,5,7,7,2,E5,5,5,E5,True,False,False,True
basketball,,human,,5,7,7,3,D6,4,6,E5,False,False,False,True
basketball,,human,,5,23,23,1,E6,5,6,C5;C6,False,False,False,True
basketball,,human,,5,23,23,2,D7,4,7,C5;C6,False,False,False,True
basketball,,human,,5,23,23,3,F5,6,5,C5;C6,False,False,False,True
basketball,,human,,5,58,58,1,B6,2,6,A5;A6,False,False,False,True
basketball,,human,,5,58,58,2,B5,2,5,A5;A6,False,False,False,True
basketball,,human,,5,58,58,3,B4,2,4,A5;A6,False,False,False,True
basketball,,human,,5,40,40,1,B4,2,4,A4,False,False,False,True
basketball,,human,,5,40,40,2,B5,2,5,A4,False,False,False,True
basketball,,human,,5,40,40,3,C5,3,5,A4,False,False,False,True
basketball,,human,,5,24,24,1,A4,1,4,B7;B8;C7;C8,False,False,False,True
basketball,,human,,5,24,24,2,C8,3,8,B7;B8;C7;C8,True,False,False,True
basketball,,human,,5,24,24,3,C7,3,7,B7;B8;C7;C8,True,False,False,True
basketball,,human,,5,64,64,1,E7,5,7,B7;B8;C7;C8,False,False,False,True
basketball,,human,,5,64,64,2,D6,4,6,B7;B8;C7;C8,False,False,False,True
basketball,,human,,5,64,64,3,C5,3,5,B7;B8;C7;C8,False,False,False,True
basketball,,human,,5,51,51,1,B6,2,6,A5;A6;B5;B6,True,False,False,True
basketball,,human,,5,51,51,2,B5,2,5,A5;A6;B5;B6,True,False,False,True
basketball,,human,,5,51,51,3,A5,1,5,A5;A6;B5;B6,True,False,False,True
basketball,,human,,5,47,47,1,A6,1,6,A5;A6,True,False,False,True
basketball,,human,,5,47,47,2,A5,1,5,A5;A6,True,False,False,True
basketball,,human,,5,47,47,3,B5,2,5,A5;A6,False,False,False,True
basketball,,human,,5,36,36,1,C5,3,5,A5,False,False,False,True
basketball,,human,,5,36,36,2,A5,1,5,A5,True,False,False,True
basketball,,human,,5,36,36,3,B5,2,5,A5,False,False,False,True
basketball,,human,,5,63,63,1,C5,3,5,A5;B5,False,False,False,True
basketball,,human,,5,63,63,2,C6,3,6,A5;B5,False,False,False,True
basketball,,human,,5,63,63,3,B5,2,5,A5;B5,True,False,False,True
basketball,,human,,5,29,29,1,B7,2,7,A5,False,False,False,True
basketball,,human,,5,29,29,2,C6,3,6,A5,False,False,False,True
basketball,,human,,5,29,29,3,B6,2,6,A5,False,False,False,True
basketball,,human,,5,26,26,1,C5,3,5,C5;C6,True,False,False,True
basketball,,human,,5,26,26,2,D6,4,6,C5;C6,False,False,False,True
basketball,,human,,5,26,26,3,C6,3,6,C5;C6,True,False,False,True
basketball,,human,,5,44,44,1,B5,2,5,A5;B5,True,False,False,True
basketball,,human,,5,44,44,2,C5,3,5,A5;B5,False,False,False,True
basketball,,human,,5,44,44,3,C6,3,6,A5;B5,False,False,False,True
basketball,,human,,5,33,33,1,E6,5,6,D5;D6;E5;E6,True,False,False,True
basketball,,human,,5,33,33,2,F6,6,6,D5;D6;E5;E6,False,False,False,True
basketball,,human,,5,33,33,3,D6,4,6,D5;D6;E5;E6,True,False,False,True
basketball,,human,,5,32,32,1,C6,3,6,B6;C6,True,False,False,True
basketball,,human,,5,32,32,2,C5,3,5,B6;C6,False,False,False,True
basketball,,human,,5,32,32,3,B6,2,6,B6;C6,True,False,False,True
basketball,,human,,5,31,31,1,D6,4,6,D3;D4,False,False,False,True
basketball,,human,,5,31,31,2,D4,4,4,D3;D4,True,False,False,True
basketball,,human,,5,31,31,3,D3,4,3,D3;D4,True,False,False,True
basketball,,human,,5,25,25,1,E9,5,9,D10;D9;E10;E9,True,False,False,True
basketball,,human,,5,25,25,2,E8,5,8,D10;D9;E10;E9,False,False,False,True
basketball,,human,,5,25,25,3,F9,6,9,D10;D9;E10;E9,False,False,False,True
basketball,,human,,5,80,80,1,D5,4,5,E5;E6,False,False,False,True
basketball,,human,,5,80,80,2,E4,5,4,E5;E6,False,False,False,True
basketball,,human,,5,80,80,3,E5,5,5,E5;E6,True,False,False,True
basketball,,human,,5,11,11,1,C6,3,6,B6,False,False,False,True
basketball,,human,,5,11,11,2,B6,2,6,B6,True,False,False,True
basketball,,human,,5,11,11,3,B5,2,5,B6,False,False,False,True
